NAME,ASSOCIATION,EXPERIMENT,IMAGE,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b8662,0,WT_swarmer,agar_4,(x=46.02 y=1.48),19,1,0.5921526,1.4909619,0.45050594,2.662022,
b8663,0,WT_swarmer,agar_4,(x=45.89 y=45.32),19,1,0.36252734,1.0215853,0.40462074,3.1885908,
b8664,0,WT_swarmer,agar_4,(x=46.14 y=35.52),19,1,0.35061643,1.1293004,0.35168073,2.8289578,
b8665,0,WT_swarmer,agar_4,(x=46.66 y=4.42),19,1,0.8338188,2.2493548,0.3982436,2.493069,
b8666,0,WT_swarmer,agar_4,(x=46.77 y=38.15),19,1,0.55574924,1.4563847,0.42148387,3.36338,
b8667,0,WT_swarmer,agar_4,(x=47.59 y=47.57),19,1,0.88254374,2.0343938,0.47956392,3.0148504,
b8668,0,WT_swarmer,agar_4,(x=47.49 y=12.58),19,1,0.78553104,1.7926947,0.4888023,2.8880396,
b8669,0,WT_swarmer,agar_4,(x=48.33 y=5.65),19,1,0.97882384,2.4625742,0.43360132,2.7426035,
b8670,0,WT_swarmer,agar_4,(x=48.18 y=15.17),19,1,1.0513294,2.281308,0.50576454,2.8966172,
b8671,0,WT_swarmer,agar_4,(x=47.46 y=35.40),19,1,0.30183828,1.0085421,0.3197487,2.6041067,
b8672,0,WT_swarmer,agar_4,(x=47.96 y=1.10),19,1,0.67673594,1.8896734,0.38811082,2.530164,
b8673,0,WT_swarmer,agar_4,(x=47.78 y=24.78),19,1,0.8819766,2.09685,0.4627042,3.2799528,
b8674,0,WT_swarmer,agar_4,(x=47.89 y=58.56),19,1,0.6157766,1.8138194,0.37058377,3.5556157,
b8675,0,WT_swarmer,agar_4,(x=48.89 y=28.52),19,1,0.785602,2.0775077,0.40689865,2.8903627,
b8676,0,WT_swarmer,agar_4,(x=48.61 y=65.96),19,1,0.8097547,2.3068855,0.3753513,3.2759078,
b8677,0,WT_swarmer,agar_4,(x=48.52 y=17.04),19,1,0.95452935,2.1765625,0.48288205,3.3029752,
b8678,0,WT_swarmer,agar_4,(x=48.83 y=9.40),19,1,0.7975838,1.7549838,0.5097876,2.7747173,
b8679,0,WT_swarmer,agar_4,(x=49.25 y=62.02),19,1,0.7611656,2.1751914,0.37491772,3.1155896,
b8680,0,WT_swarmer,agar_4,(x=49.58 y=73.46),19,1,0.8218547,2.298406,0.3823602,3.4952495,
b8681,0,WT_swarmer,agar_4,(x=50.83 y=10.22),19,1,0.7251729,1.9310095,0.4069318,2.843624,
b8682,0,WT_swarmer,agar_4,(x=50.43 y=24.18),19,1,0.6767965,1.7663721,0.4178437,2.9405072,
b8683,0,WT_swarmer,agar_4,(x=50.73 y=69.60),19,1,0.69007814,1.7749753,0.4232446,3.7146177,
b8684,0,WT_swarmer,agar_4,(x=52.18 y=18.66),19,1,1.3533094,2.1673133,0.71588725,2.974237,
b8685,0,WT_swarmer,agar_4,(x=51.69 y=74.53),19,1,0.6645547,1.8416889,0.39360058,3.2969394,
b8686,0,WT_swarmer,agar_4,(x=51.56 y=49.92),19,1,0.65264374,1.8201655,0.39101225,3.4355264,
b8687,0,WT_swarmer,agar_4,(x=51.94 y=7.49),19,1,0.43505645,1.174219,0.4151917,2.7170703,
b8688,0,WT_swarmer,agar_4,(x=52.59 y=26.55),19,1,0.8095184,1.8933401,0.47748446,3.1459546,
b8689,0,WT_swarmer,agar_4,(x=53.20 y=4.34),19,1,0.8217247,2.1303723,0.4151156,2.7971444,
b8690,0,WT_swarmer,agar_4,(x=52.93 y=39.74),19,1,0.7247711,1.9921794,0.39365864,3.267507,
b8691,0,WT_swarmer,agar_4,(x=53.45 y=8.18),19,1,0.6283965,1.6093483,0.42998308,2.7061117,
b8692,0,WT_swarmer,agar_4,(x=53.68 y=74.29),19,1,0.7014219,1.9412749,0.38883626,3.2987459,
b8693,0,WT_swarmer,agar_4,(x=53.61 y=24.06),19,1,0.7976074,2.046863,0.42145458,3.1735888,
b8694,0,WT_swarmer,agar_4,(x=53.37 y=36.16),19,1,0.542893,1.4236869,0.42179045,3.3478615,
b8695,0,WT_swarmer,agar_4,(x=54.33 y=31.86),19,1,0.6162492,1.6884463,0.39894146,3.1927571,
b8696,0,WT_swarmer,agar_4,(x=54.67 y=41.39),19,1,0.8337656,2.2284396,0.40198067,3.3368256,
b8697,0,WT_swarmer,agar_4,(x=55.51 y=44.61),19,1,1.0391821,2.4791415,0.4572898,3.2295017,
b8698,0,WT_swarmer,agar_4,(x=56.37 y=69.11),19,1,1.0992094,2.0454288,0.6096565,3.1696208,
b8699,0,WT_swarmer,agar_4,(x=55.67 y=25.49),19,1,0.79756016,2.053576,0.4200782,3.0345986,
b8700,0,WT_swarmer,agar_4,(x=55.86 y=17.40),19,1,0.7008547,1.756549,0.43310833,3.2118547,
b8701,0,WT_swarmer,agar_4,(x=55.89 y=11.93),19,1,0.3745092,1.0048352,0.42507967,2.9655504,
b8702,0,WT_swarmer,agar_4,(x=56.73 y=4.68),19,1,0.71300197,1.8179454,0.4277389,3.1114538,
b8703,0,WT_swarmer,agar_4,(x=56.91 y=40.98),19,1,0.5553711,1.7447382,0.345825,2.9508219,
b8704,0,WT_swarmer,agar_4,(x=56.93 y=48.19),19,1,0.7256219,1.9929066,0.3935144,3.4387321,
b8705,0,WT_swarmer,agar_4,(x=56.65 y=53.56),19,1,0.7976547,2.1122677,0.40635952,3.1446223,
b8706,0,WT_swarmer,agar_4,(x=56.97 y=67.48),19,1,0.70198905,2.0825834,0.3621919,3.3614616,
b8707,0,WT_swarmer,agar_4,(x=57.75 y=64.53),19,1,0.58061093,1.7354764,0.36278602,3.2602942,
b8708,0,WT_swarmer,agar_4,(x=58.29 y=2.97),19,1,0.5437851,1.6364481,0.3631923,2.3586214,
b8709,0,WT_swarmer,agar_4,(x=58.91 y=17.02),19,1,1.0995876,2.253942,0.5354406,3.1685836,
b8710,0,WT_swarmer,agar_4,(x=58.49 y=31.16),19,1,0.6038656,1.8653544,0.35104498,2.8995845,
b8711,0,WT_swarmer,agar_4,(x=58.01 y=29.79),19,1,0.5922383,1.5995007,0.40767032,3.3003123,
b8712,0,WT_swarmer,agar_4,(x=58.56 y=51.24),19,1,0.44713283,1.4319857,0.34480134,3.1801808,
b8713,0,WT_swarmer,agar_4,(x=58.92 y=72.75),19,1,1.0152657,2.3607733,0.4721539,3.1381028,
b8714,0,WT_swarmer,agar_4,(x=58.85 y=52.58),19,1,0.41092736,1.48902,0.29292455,3.1311088,
b8715,0,WT_swarmer,agar_4,(x=58.85 y=41.03),19,1,0.5921438,1.5333868,0.42256954,3.60171,
b8716,0,WT_swarmer,agar_4,(x=59.69 y=49.55),19,1,0.51982737,1.6378012,0.34676564,3.0339773,
b8717,0,WT_swarmer,agar_4,(x=59.85 y=46.21),19,1,0.990782,2.0531886,0.5337592,3.3657217,
b8718,0,WT_swarmer,agar_4,(x=60.04 y=6.86),19,1,1.0271766,1.3790609,0.90668833,2.7573164,
b8720,0,WT_swarmer,agar_4,(x=60.38 y=40.35),19,1,0.73668206,2.1436157,0.37008193,3.0942943,
b8721,0,WT_swarmer,agar_4,(x=60.85 y=58.61),19,1,0.67627656,1.9012454,0.3857521,2.6833324,
b8722,0,WT_swarmer,agar_4,(x=60.85 y=60.39),19,1,0.5934672,1.6708766,0.38732877,3.427651,
b8723,0,WT_swarmer,agar_4,(x=61.94 y=51.13),19,1,0.94304377,2.2715344,0.4553948,3.2089317,
b8724,0,WT_swarmer,agar_4,(x=61.38 y=5.34),19,1,1.0996703,2.483946,0.48294127,3.279583,
b8726,0,WT_swarmer,agar_4,(x=61.75 y=10.99),19,1,0.99099475,2.3648717,0.46011668,3.1908138,
b8727,0,WT_swarmer,agar_4,(x=62.41 y=26.49),19,1,0.83357656,2.093596,0.43803146,3.1834402,
b8728,0,WT_swarmer,agar_4,(x=62.48 y=68.68),19,1,0.7974656,2.049155,0.42098543,3.462559,
b8729,0,WT_swarmer,agar_4,(x=62.18 y=53.72),19,1,0.53221095,1.8362294,0.30417955,2.8815746,
b8730,0,WT_swarmer,agar_4,(x=63.29 y=57.51),19,1,0.4970453,1.4920298,0.36337838,3.2476366,
b8731,0,WT_swarmer,agar_4,(x=63.71 y=21.11),19,1,0.809802,2.016582,0.44403702,3.2895107,
b8732,0,WT_swarmer,agar_4,(x=63.66 y=33.25),19,1,0.85853285,1.9522604,0.48757583,3.514057,
b8733,0,WT_swarmer,agar_4,(x=63.50 y=53.96),19,1,0.47133282,1.2781965,0.40901008,3.5957005,
b8734,0,WT_swarmer,agar_4,(x=63.85 y=28.05),19,1,0.7374383,1.973965,0.40217826,3.3780413,
b8735,0,WT_swarmer,agar_4,(x=64.23 y=2.08),19,1,0.8942479,2.0987961,0.46860936,3.0353372,
b8736,0,WT_swarmer,agar_4,(x=63.62 y=52.51),19,1,0.37528908,1.3243239,0.30095878,3.2338912,
b8737,0,WT_swarmer,agar_4,(x=63.79 y=46.83),19,1,0.19350547,1.0360988,0.18819869,2.1607013,
b8738,0,WT_swarmer,agar_4,(x=64.64 y=41.45),19,1,0.8217602,2.1688495,0.40585634,3.6437924,
b8739,0,WT_swarmer,agar_4,(x=64.32 y=45.92),19,1,0.26553828,1.1090299,0.25751156,2.3648965,
b8740,0,WT_swarmer,agar_4,(x=64.44 y=42.85),19,1,0.5802328,1.6934248,0.3743719,3.7612174,
b8741,0,WT_swarmer,agar_4,(x=65.10 y=70.50),19,1,0.6891328,1.8271867,0.41114786,3.163405,
b8742,0,WT_swarmer,agar_4,(x=64.70 y=53.38),19,1,0.8099438,2.2153187,0.39264113,3.1154082,
b8743,0,WT_swarmer,agar_4,(x=65.39 y=51.17),19,1,0.45866564,1.2887565,0.39525652,3.4136314,
b8744,0,WT_swarmer,agar_4,(x=65.43 y=16.01),19,1,0.29016367,1.1002569,0.28316107,2.459334,
b8745,0,WT_swarmer,agar_4,(x=65.28 y=14.60),19,1,0.5798547,1.4896258,0.42610765,3.1570985,
b8746,0,WT_swarmer,agar_4,(x=65.80 y=48.57),19,1,0.8343328,2.0779455,0.44132966,3.5699716,
b8747,0,WT_swarmer,agar_4,(x=66.23 y=53.71),19,1,0.8577766,1.4308401,0.7092009,2.780051,
b8748,0,WT_swarmer,agar_4,(x=66.13 y=42.27),19,1,0.61634374,1.867135,0.357724,3.117838,
b8749,0,WT_swarmer,agar_4,(x=66.05 y=13.10),19,1,0.80956566,1.9839729,0.45133457,3.2486212,
b8750,0,WT_swarmer,agar_4,(x=66.87 y=15.76),19,1,0.676891,1.2304147,0.6496186,2.406416,
b8751,0,WT_swarmer,agar_4,(x=67.00 y=26.90),19,1,0.6404492,1.7267613,0.40259933,3.3340673,
b8752,0,WT_swarmer,agar_4,(x=66.77 y=51.23),19,1,0.5925219,1.5130128,0.42825907,3.568417,
b8753,0,WT_swarmer,agar_4,(x=67.29 y=47.99),19,1,1.1721876,2.3745964,0.54205406,3.469595,
b8754,0,WT_swarmer,agar_4,(x=67.86 y=18.30),19,1,1.1961511,2.3058643,0.58007896,2.5753293,
b8755,0,WT_swarmer,agar_4,(x=67.26 y=22.02),19,1,0.5437438,1.269265,0.49510098,2.4548547,
b8756,0,WT_swarmer,agar_4,(x=67.62 y=55.98),19,1,0.6407328,1.7741212,0.3937303,3.3831122,
b8757,0,WT_swarmer,agar_4,(x=68.19 y=29.07),19,1,0.6524547,1.7913768,0.39729783,3.3212266,
b8758,0,WT_swarmer,agar_4,(x=68.00 y=23.33),19,1,0.5077273,1.1504802,0.51219404,2.4275863,
b8759,0,WT_swarmer,agar_4,(x=68.41 y=33.64),19,1,0.55574924,1.7219542,0.35040188,3.0295467,
b8760,0,WT_swarmer,agar_4,(x=69.98 y=6.62),19,1,1.6435913,2.4549637,0.7581625,3.1137404,
b8761,0,WT_swarmer,agar_4,(x=68.71 y=54.32),19,1,0.80862033,2.01751,0.44383308,3.582177,
b8762,0,WT_swarmer,agar_4,(x=69.08 y=37.81),19,1,0.6278766,1.7398216,0.39203727,3.5097597,
b8763,0,WT_swarmer,agar_4,(x=69.58 y=3.32),19,1,1.1480644,2.401562,0.522478,3.2568822,
b8764,0,WT_swarmer,agar_4,(x=69.62 y=26.99),19,1,0.88178754,2.208776,0.42907023,3.1230412,
b8765,0,WT_swarmer,agar_4,(x=70.45 y=34.96),19,1,1.0272712,2.3687048,0.4761791,3.2345257,
b8766,0,WT_swarmer,agar_4,(x=70.35 y=57.67),19,1,0.62806565,1.9201088,0.35467377,3.301199,
b8767,0,WT_swarmer,agar_4,(x=70.78 y=28.93),19,1,0.845393,2.0910647,0.44491896,3.2123196,
b8768,0,WT_swarmer,agar_4,(x=70.86 y=21.90),19,1,0.8579184,2.2090297,0.41726774,3.2874026,
b8770,0,WT_swarmer,agar_4,(x=70.52 y=12.98),19,1,0.36252734,1.1577637,0.35486096,3.3048081,
b8771,0,WT_swarmer,agar_4,(x=70.98 y=33.52),19,1,0.8577766,1.9572563,0.48633438,3.372664,
b8772,0,WT_swarmer,agar_4,(x=71.33 y=49.40),19,1,0.84548753,2.0484614,0.45669696,3.0311563,
b8773,0,WT_swarmer,agar_4,(x=70.78 y=56.16),19,1,0.61672187,1.780562,0.37750572,3.4489205,
b8774,0,WT_swarmer,agar_4,(x=70.95 y=9.61),19,1,0.95471835,2.1402214,0.4935605,3.4024029,
b8775,0,WT_swarmer,agar_4,(x=71.03 y=48.56),19,1,0.3977875,1.46722,0.2909793,2.4660547,
b8776,0,WT_swarmer,agar_4,(x=70.86 y=46.97),19,1,0.6530219,1.9122306,0.36983147,3.8608675,
b8777,0,WT_swarmer,agar_4,(x=71.79 y=17.25),19,1,0.7130965,2.0497108,0.37623125,3.1349452,
b8778,0,WT_swarmer,agar_4,(x=71.77 y=19.08),19,1,0.8095184,2.0780714,0.42851153,3.3158314,
b8779,0,WT_swarmer,agar_4,(x=72.14 y=57.23),19,1,0.60292035,1.6910751,0.3905104,3.10705,
b8781,0,WT_swarmer,agar_4,(x=72.80 y=50.87),19,1,1.0394657,2.307229,0.491892,3.4747853,
b8782,0,WT_swarmer,agar_4,(x=72.11 y=55.88),19,1,0.4361672,1.4911531,0.30971053,3.0169764,
b8783,0,WT_swarmer,agar_4,(x=72.63 y=53.96),19,1,0.5683219,1.6299063,0.38085744,3.470778,
b8784,0,WT_swarmer,agar_4,(x=72.74 y=43.82),19,1,0.54383826,1.5934128,0.3758219,3.4019105,
b8785,0,WT_swarmer,agar_4,(x=73.25 y=8.18),19,1,0.5439328,1.4207976,0.42264822,3.0586216,
b8786,0,WT_swarmer,agar_4,(x=73.63 y=45.34),19,1,0.6885656,1.9110415,0.39062613,3.0666637,
b8787,0,WT_swarmer,agar_4,(x=72.88 y=33.59),19,1,0.7491602,1.9235427,0.42212945,3.5048418,
b8788,0,WT_swarmer,agar_4,(x=73.54 y=9.28),19,1,0.5196383,1.5639268,0.3658909,2.7782528,
b8789,0,WT_swarmer,agar_4,(x=74.28 y=4.56),19,1,1.0513175,2.1158223,0.5498087,3.378911,
b8790,0,WT_swarmer,agar_4,(x=74.10 y=62.28),19,1,0.7857438,2.2386563,0.3769498,3.2610219,
b8791,0,WT_swarmer,agar_4,(x=74.61 y=22.08),19,1,0.67627656,2.1350453,0.34110934,3.0286236,
b8792,0,WT_swarmer,agar_4,(x=74.89 y=31.37),19,1,0.90664923,2.321568,0.4175146,3.1798544,
b8793,0,WT_swarmer,agar_4,(x=75.09 y=63.77),19,1,0.7982219,2.1086648,0.40705606,3.2100317,
b8794,0,WT_swarmer,agar_4,(x=74.91 y=58.27),19,1,0.7139,2.180401,0.35027367,3.568435,
b8795,0,WT_swarmer,agar_4,(x=75.34 y=38.22),19,1,0.8827328,1.9623231,0.49874136,3.3369107,
b8796,0,WT_swarmer,agar_4,(x=75.29 y=59.74),19,1,0.74906564,2.0420487,0.396846,3.3906338,
b8797,0,WT_swarmer,agar_4,(x=74.83 y=32.93),19,1,0.77392733,2.005814,0.41704747,3.2087383,
b8798,0,WT_swarmer,agar_4,(x=74.98 y=8.97),19,1,0.33832735,1.2312325,0.29827374,2.2576773,
b8799,0,WT_swarmer,agar_4,(x=75.28 y=22.64),19,1,0.4958164,1.6535672,0.3142891,2.7699692,
b8801,0,WT_swarmer,agar_4,(x=75.62 y=51.38),19,1,0.8581547,2.2206411,0.41508588,3.2293339,
b8804,0,WT_swarmer,agar_4,(x=76.04 y=39.74),19,1,0.66493285,1.9900347,0.3612417,3.261101,
b8807,0,WT_swarmer,agar_4,(x=76.27 y=73.30),19,1,0.6414891,1.9982926,0.34666544,3.3905911,
b8939,0,WT_swarmer,agar_4,(x=1.15 y=59.74),20,1,0.7492407,2.042049,0.39684728,3.2672842,
b8940,0,WT_swarmer,agar_4,(x=0.70 y=32.90),20,1,0.7492451,1.9698765,0.40961975,3.137945,
b8941,0,WT_swarmer,agar_4,(x=0.83 y=8.97),20,1,0.31420082,1.2512407,0.2699307,2.241364,
b8942,0,WT_swarmer,agar_4,(x=1.14 y=22.65),20,1,0.48338482,1.6568205,0.3060216,2.6882846,
b8943,0,WT_swarmer,agar_4,(x=1.82 y=53.24),20,1,0.9425992,2.345078,0.42986092,3.4269364,
b8944,0,WT_swarmer,agar_4,(x=1.49 y=51.37),20,1,0.845938,2.186726,0.41437736,3.1259856,
b8945,0,WT_swarmer,agar_4,(x=2.14 y=64.27),20,1,0.6404699,2.0651455,0.33376774,3.1463368,
b8946,0,WT_swarmer,agar_4,(x=2.18 y=71.87),20,1,0.77343696,2.074701,0.4011831,2.9204285,
b8947,0,WT_swarmer,agar_4,(x=1.90 y=39.74),20,1,0.6525729,1.982679,0.35599002,3.1635816,
b8948,0,WT_swarmer,agar_4,(x=2.20 y=24.59),20,1,0.7492503,1.9786646,0.40779996,2.9175813,
b8949,0,WT_swarmer,agar_4,(x=2.60 y=4.94),20,1,0.5921493,1.829324,0.35303196,3.144527,
b8950,0,WT_swarmer,agar_4,(x=2.13 y=73.30),20,1,0.6404788,1.9982923,0.3466684,3.2672439,
b8951,0,WT_swarmer,agar_4,(x=2.79 y=1.95),20,1,1.353481,1.6604024,0.99025166,2.9492815,
b8952,0,WT_swarmer,agar_4,(x=3.08 y=29.36),20,1,0.6042349,1.9171133,0.34156746,3.4540823,
b8953,0,WT_swarmer,agar_4,(x=3.04 y=42.32),20,1,0.9667947,1.8563111,0.59275496,3.2518036,
b8954,0,WT_swarmer,agar_4,(x=4.53 y=48.88),20,1,0.9063361,2.0639956,0.48295024,3.413288,
b8955,0,WT_swarmer,agar_4,(x=3.97 y=63.64),20,1,0.8821657,2.221141,0.4266816,3.0196872,
b8956,0,WT_swarmer,agar_4,(x=3.96 y=55.53),20,1,0.59217924,1.7657763,0.36573738,3.1921203,
b8957,0,WT_swarmer,agar_4,(x=4.71 y=17.19),20,1,0.83385134,1.9598156,0.47201586,2.9387572,
b8958,0,WT_swarmer,agar_4,(x=4.76 y=75.17),20,1,0.7613429,2.1328566,0.3841463,3.2056653,
b8959,0,WT_swarmer,agar_4,(x=4.89 y=25.40),20,1,0.72508425,2.0445905,0.38356745,2.8342946,
b8960,0,WT_swarmer,agar_4,(x=4.72 y=41.59),20,1,0.58003783,1.814541,0.34864447,3.3250215,
b8961,0,WT_swarmer,agar_4,(x=4.80 y=4.15),20,1,0.9184331,2.2038364,0.4573482,3.1348603,
b8962,0,WT_swarmer,agar_4,(x=5.34 y=38.07),20,1,0.7733779,2.1948674,0.37745434,3.472121,
b8963,0,WT_swarmer,agar_4,(x=5.50 y=31.74),20,1,0.8338247,2.1075282,0.42578623,3.320542,
b8964,0,WT_swarmer,agar_4,(x=5.56 y=54.72),20,1,0.53165555,1.4449608,0.406345,3.2102334,
b8965,0,WT_swarmer,agar_4,(x=5.96 y=25.72),20,1,0.5679792,1.8226981,0.3398538,3.0201678,
b8966,0,WT_swarmer,agar_4,(x=6.40 y=68.16),20,1,0.8217838,2.1499987,0.40941328,3.1973863,
b8967,0,WT_swarmer,agar_4,(x=6.24 y=22.75),20,1,0.59217924,1.7518458,0.36688524,3.2380958,
b8968,0,WT_swarmer,agar_4,(x=6.27 y=75.80),20,1,0.3868219,1.4759853,0.28048316,3.0874784,
b8969,0,WT_swarmer,agar_4,(x=6.84 y=54.96),20,1,0.8337302,2.2806795,0.39277327,3.1232755,
b8970,0,WT_swarmer,agar_4,(x=6.86 y=75.22),20,1,0.5074438,1.5993094,0.34947297,3.2636058,
b8971,0,WT_swarmer,agar_4,(x=6.81 y=60.91),20,1,0.76124835,2.0854094,0.39288434,3.1870756,
b8972,0,WT_swarmer,agar_4,(x=7.58 y=41.27),20,1,0.7613193,1.7922086,0.47388887,3.3947277,
b8973,0,WT_swarmer,agar_4,(x=7.00 y=64.86),20,1,0.6284438,2.193634,0.29914072,2.9769704,
b8974,0,WT_swarmer,agar_4,(x=8.01 y=36.92),20,1,0.7492429,2.0154576,0.4020816,3.2254221,
b8976,0,WT_swarmer,agar_4,(x=8.42 y=67.88),20,1,1.0029765,2.2149377,0.49696904,3.2005622,
b8977,0,WT_swarmer,agar_4,(x=8.35 y=64.77),20,1,0.53176194,1.649534,0.3523054,3.0636075,
b8979,0,WT_swarmer,agar_4,(x=7.92 y=48.44),20,1,0.74929017,2.0713205,0.3892782,3.5336754,
b8980,0,WT_swarmer,agar_4,(x=8.48 y=72.05),20,1,0.24157462,1.3879954,0.17782038,2.3878264,
b8981,0,WT_swarmer,agar_4,(x=8.40 y=18.00),20,1,0.26587504,0.9084403,0.31830028,2.968356,
b8982,0,WT_swarmer,agar_4,(x=9.28 y=21.48),20,1,0.8821716,2.087089,0.4648692,3.2918596,
b8983,0,WT_swarmer,agar_4,(x=9.15 y=48.56),20,1,0.616391,1.6360357,0.41172165,3.2360184,
b8984,0,WT_swarmer,agar_4,(x=9.09 y=41.50),20,1,0.5800556,1.7615337,0.35913634,3.1095333,
b8985,0,WT_swarmer,agar_4,(x=9.70 y=73.14),20,1,0.48338556,1.6691645,0.30740762,3.0991452,
b8986,0,WT_swarmer,agar_4,(x=10.08 y=45.87),20,1,0.74934924,1.89128,0.42932898,3.3278296,
b8987,0,WT_swarmer,agar_4,(x=10.27 y=55.95),20,1,0.6525256,1.9053607,0.3711679,3.229687,
b8988,0,WT_swarmer,agar_4,(x=9.53 y=12.32),20,1,0.6525729,1.8556557,0.38111097,3.3010962,
b8989,0,WT_swarmer,agar_4,(x=9.72 y=58.39),20,1,0.51968557,2.1504965,0.25232807,2.5174294,
b8990,0,WT_swarmer,agar_4,(x=10.24 y=3.76),20,1,0.8338395,2.0701184,0.4429992,3.3640125,
b8991,0,WT_swarmer,agar_4,(x=10.45 y=61.77),20,1,0.66453105,1.954619,0.36621013,3.2394307,
b8992,0,WT_swarmer,agar_4,(x=10.95 y=27.71),20,1,0.89425385,2.1529722,0.4572766,3.4109807,
b8993,0,WT_swarmer,agar_4,(x=10.65 y=18.65),20,1,0.5196442,1.539884,0.36926112,2.8482456,
b8994,0,WT_swarmer,agar_4,(x=10.73 y=65.94),20,1,0.8336711,2.0677106,0.44351554,3.2047317,
b8995,0,WT_swarmer,agar_4,(x=11.42 y=25.60),20,1,0.95468295,1.9078673,0.55871654,3.3259292,
b8996,0,WT_swarmer,agar_4,(x=11.63 y=33.75),20,1,0.845972,2.0158238,0.46409243,3.3447628,
b8998,0,WT_swarmer,agar_4,(x=11.17 y=54.88),20,1,0.59219104,1.6964803,0.37885687,3.1983304,
b8999,0,WT_swarmer,agar_4,(x=12.01 y=58.83),20,1,0.9186311,2.4555683,0.3998404,3.0394404,
b9000,0,WT_swarmer,agar_4,(x=12.28 y=50.41),20,1,0.845842,2.3167017,0.39049846,3.368763,
b9001,0,WT_swarmer,agar_4,(x=12.33 y=45.55),20,1,0.94266564,2.3542802,0.4281812,3.333537,
b9002,0,WT_swarmer,agar_4,(x=11.95 y=67.22),20,1,0.8218547,2.2074747,0.39991796,3.1468086,
b9003,0,WT_swarmer,agar_4,(x=12.09 y=18.99),20,1,0.4954501,1.6339602,0.33141208,2.2994385,
b9004,0,WT_swarmer,agar_4,(x=11.78 y=20.39),20,1,0.33841008,0.9688367,0.39820737,3.1008346,
b9005,0,WT_swarmer,agar_4,(x=12.63 y=65.19),20,1,0.6404492,1.8871552,0.36780906,3.1976717,
b9006,0,WT_swarmer,agar_4,(x=13.15 y=10.18),20,1,0.77341336,2.0433095,0.40939468,3.284894,
b9007,0,WT_swarmer,agar_4,(x=13.72 y=39.14),20,1,0.8942184,2.4945383,0.38323432,3.4593236,
b9008,0,WT_swarmer,agar_4,(x=12.94 y=56.34),20,1,0.7010201,2.0959916,0.35987732,3.1579692,
b9009,0,WT_swarmer,agar_4,(x=13.72 y=74.01),20,1,0.8097547,1.9143549,0.47224218,3.147687,
b9010,0,WT_swarmer,agar_4,(x=13.99 y=19.72),20,1,0.8459838,2.134546,0.42648974,3.2946804,
b9011,0,WT_swarmer,agar_4,(x=13.62 y=29.28),20,1,0.7975956,2.0134861,0.4380807,3.4291358,
b9012,0,WT_swarmer,agar_4,(x=13.71 y=60.39),20,1,0.76126015,1.9335432,0.42671895,3.4062142,
b9013,0,WT_swarmer,agar_4,(x=14.50 y=57.48),20,1,0.94276017,2.2421033,0.46137497,3.2829852,
b9014,0,WT_swarmer,agar_4,(x=14.32 y=54.82),20,1,0.6644838,2.1149304,0.33820596,2.9818153,
b9015,0,WT_swarmer,agar_4,(x=15.55 y=53.81),20,1,0.5681328,2.0046926,0.29611617,2.8069499,
b9016,0,WT_swarmer,agar_4,(x=15.72 y=35.86),20,1,0.7734783,2.0496097,0.40813568,3.2361493,
b9017,0,WT_swarmer,agar_4,(x=15.13 y=70.02),20,1,0.90622383,2.2621036,0.4304335,3.2572374,
b9018,0,WT_swarmer,agar_4,(x=15.93 y=4.32),20,1,0.60424083,1.6521363,0.39971524,3.645097,
b9019,0,WT_swarmer,agar_4,(x=16.04 y=5.59),20,1,0.7009197,1.7537475,0.43380055,3.673664,
b9020,0,WT_swarmer,agar_4,(x=16.57 y=54.93),20,1,0.66464925,1.8486998,0.3896284,3.0310974,
b9021,0,WT_swarmer,agar_4,(x=16.09 y=31.89),20,1,0.32639277,1.435314,0.2396415,2.341382,
b9022,0,WT_swarmer,agar_4,(x=17.19 y=17.99),20,1,0.78534204,2.4984264,0.33610198,2.8305178,
b9023,0,WT_swarmer,agar_4,(x=16.83 y=66.99),20,1,0.9183239,2.0239966,0.50183815,3.2492566,
b9024,0,WT_swarmer,agar_4,(x=17.01 y=32.26),20,1,0.30216914,1.1606433,0.2796106,2.6997914,
b9025,0,WT_swarmer,agar_4,(x=17.69 y=34.20),20,1,1.0514947,1.767653,0.68165964,3.4701402,
b9026,0,WT_swarmer,agar_4,(x=17.59 y=69.76),20,1,0.48329103,1.7827415,0.28482255,2.9439297,
b9027,0,WT_swarmer,agar_4,(x=17.80 y=43.15),20,1,0.70083106,2.0043213,0.37823117,3.148755,
b9028,0,WT_swarmer,agar_4,(x=17.77 y=51.62),20,1,0.93042386,2.3824234,0.41769865,3.3642566,
b9029,0,WT_swarmer,agar_4,(x=17.78 y=56.53),20,1,0.4110219,1.6400939,0.2627723,2.5721776,
b9030,0,WT_swarmer,agar_4,(x=18.64 y=10.22),20,1,0.8579952,2.1095219,0.45003524,2.9938138,
b9031,0,WT_swarmer,agar_4,(x=18.17 y=60.33),20,1,0.7129547,1.9428283,0.3952262,3.3345654,
b9032,0,WT_swarmer,agar_4,(x=18.29 y=41.14),20,1,0.70083106,1.9275998,0.39406326,3.6981769,
b9033,0,WT_swarmer,agar_4,(x=19.00 y=3.24),20,1,0.8942627,2.3026092,0.4153391,3.3983681,
